"Year","Month","Class","Type","Longitude","Latitude","Time.Range","Time"
"2017",10,1,"Injury",-73.9823506899055,40.7623430989146,"6-9",8
"2017",10,1,"Injury",-73.9821893978623,40.6786758026732,"15-18",17
"2017",10,1,"Injury",-73.9740105482154,40.743098506914,"18-21",20
"2017",10,1,"Injury",-73.9420768488433,40.6886972014338,"12-15",14
"2017",10,1,"Injury",-74.0105605457765,40.7138462746025,"18-21",20
"2017",10,1,"Injury",-73.8849222313243,40.7001040252328,"15-18",17
"2017",10,1,"Injury",-73.9441832503765,40.684705553404,"15-18",17
"2017",10,1,"Injury",-73.9613623307475,40.6005889815683,"18-21",20
"2017",10,1,"Injury",-73.980905340574,40.7378861628644,"18-21",20
"2017",10,1,"Injury",-73.9762345371406,40.6259763490145,"0-3",2
"2017",10,1,"Injury",-73.9341337697118,40.6933543456163,"12-15",14
"2017",10,1,"Injury",-74.1179015522954,40.6018564533771,"12-15",14
"2017",10,1,"Injury",-73.9272659555193,40.7528472208317,"9-12",11
"2017",10,1,"Injury",-73.8727554650119,40.8300278805125,"12-15",14
"2017",10,1,"Injury",-73.9332639168855,40.7462883953821,"12-15",14
"2017",10,1,"Injury",-73.913523951402,40.6541611615147,"18-21",20
"2017",10,1,"Injury",-73.9803329827359,40.7262803350318,"12-15",14
"2017",10,1,"Injury",-73.9824721200984,40.7484315004017,"12-15",14
"2017",10,2,"Injury",-73.9455962471576,40.7114814996754,"18-21",20
"2017",10,1,"Injury",-73.8591454514401,40.8568440662639,"18-21",20
"2017",10,1,"Injury",-73.9736358473035,40.7645699119855,"18-21",20
"2017",10,1,"Injury",-73.9524690138007,40.6506694538352,"15-18",17
"2017",10,1,"Injury",-73.9614778001361,40.7986541555373,"15-18",17
"2017",10,1,"Injury",-73.9765777573291,40.6275731850986,"6-9",8
"2017",10,1,"Injury",-73.9738252850239,40.6682230866888,"9-12",11
"2017",10,1,"Injury",-73.8980607107334,40.8470279945184,"12-15",14
"2017",10,1,"Injury",-73.9765958470708,40.6821198263246,"6-9",8
"2017",10,1,"Injury",-73.9482649965732,40.6386071889987,"18-21",20
"2017",10,1,"Injury",-73.9775240411141,40.6279776172747,"18-21",20
"2017",11,1,"Injury",-73.9705455442576,40.6453166666643,"18-21",20
"2017",11,1,"Injury",-73.9646271362664,40.6272654566128,"21-24",23
"2017",11,1,"Injury",-73.9539893871743,40.6932052723821,"12-15",14
"2017",11,1,"Injury",-74.0215980253745,40.6445980508593,"9-12",11
"2017",11,1,"Injury",-73.9446802590571,40.8410509818233,"15-18",17
"2017",11,1,"Injury",-74.0054822497477,40.7073875703338,"21-24",23
"2017",11,1,"Injury",-73.9167711775193,40.8156988276101,"15-18",17
"2017",11,1,"Injury",-73.9034063920263,40.6334320944161,"18-21",20
"2017",11,1,"Injury",-73.9204611226346,40.8309148190507,"18-21",20
"2017",11,1,"Injury",-73.9658220466566,40.6882094219293,"21-24",23
"2017",11,1,"Injury",-73.9370973744849,40.7093817970783,"21-24",23
"2017",11,1,"Injury",-73.9908080378004,40.6950271320244,"12-15",14
"2017",11,1,"Injury",-74.0128318459641,40.6493596977341,"12-15",14
"2017",11,1,"Injury",-73.8635493843734,40.8646553278216,"18-21",20
"2017",11,1,"Injury",-73.944321466484,40.7880556589455,"0-3",2
"2017",11,1,"Injury",-73.9750141722169,40.787685605062,"21-24",23
"2017",11,1,"Injury",-73.8484359958753,40.674576696764,"18-21",20
"2017",11,1,"Injury",-73.9764334214347,40.6332891211339,"15-18",17
"2017",11,1,"Injury",-73.8797406323101,40.6793609604163,"0-3",2
"2017",11,1,"Injury",-73.953469387831,40.7302708441131,"6-9",8
"2017",11,1,"Injury",-73.8857378579833,40.867088361178,"15-18",17
"2017",11,1,"Injury",-73.9817940427484,40.7580213013776,"15-18",17
"2017",11,1,"Injury",-73.9764388428194,40.6062490322377,"15-18",17
"2017",11,1,"Injury",-73.9917664149861,40.6108460100402,"21-24",23
"2017",11,1,"Injury",-73.9593104803143,40.6942150866591,"21-24",23
"2017",11,1,"Injury",-73.8703743452016,40.8324048600913,"12-15",14
"2017",11,1,"Injury",-74.1206512487163,40.640384822689,"15-18",17
"2017",11,1,"Injury",-73.9623036152013,40.7789470400108,"15-18",17
"2017",11,1,"Injury",-73.9926543106719,40.737330466537,"15-18",17
"2017",11,1,"Injury",-73.8141617209366,40.7461385793497,"18-21",20
"2017",11,1,"Injury",-73.9732105644056,40.7952520238185,"21-24",23
"2017",11,1,"Injury",-73.8591287282787,40.7195436339917,"12-15",14
"2017",11,1,"Injury",-73.9400220611352,40.8203417221559,"18-21",20
"2017",11,1,"Injury",-73.9950179857367,40.7398600103063,"15-18",17
"2017",11,1,"Injury",-73.9628396378725,40.6980386671712,"18-21",20
"2017",11,1,"Injury",-73.9881530765641,40.7319652074998,"15-18",17
"2017",11,1,"Injury",-73.955716000165,40.6405825249692,"15-18",17
"2017",11,1,"Injury",-74.0758475057705,40.6359355881995,"15-18",17
"2017",11,1,"Injury",-73.9882121074989,40.6709608123694,"6-9",8
"2017",11,1,"Injury",-73.9558266283692,40.6929923822301,"18-21",20
"2017",11,1,"Injury",-73.8597033328612,40.8262773473521,"12-15",14
"2017",11,1,"Injury",-73.9483136621142,40.5886281254448,"18-21",20
"2017",11,1,"Injury",-73.9031178085743,40.7216280335357,"15-18",17
"2017",11,1,"Injury",-74.0054270924043,40.7278783710645,"18-21",20
"2017",11,1,"Injury",-73.8253247242347,40.7340608818276,"18-21",20
"2017",11,1,"Injury",-73.9447226448662,40.7832475708298,"18-21",20
"2017",11,1,"Injury",-73.9543068969158,40.6947905627001,"18-21",20
"2017",11,1,"Injury",-73.9613202089982,40.5832999882983,"18-21",20
"2017",11,1,"Injury",-73.9815726596887,40.7736020728888,"18-21",20
"2017",11,1,"Injury",-73.9828036020232,40.7197229960138,"21-24",23
"2017",11,1,"Injury",-73.9877407449857,40.738312186872,"21-24",23
"2017",11,1,"Injury",-73.7761862839806,40.7144855735787,"12-15",14
"2017",11,1,"Injury",-73.9999726062843,40.7346878996348,"21-24",23
"2017",11,1,"Injury",-73.9606801711506,40.660953855938,"6-9",8
"2017",11,1,"Injury",-73.9650669433644,40.6795859183148,"12-15",14
"2017",11,1,"Injury",-73.8165295465264,40.7581439173727,"18-21",20
"2017",11,1,"Injury",-73.7773201345945,40.7089251826392,"6-9",8
"2017",11,1,"Injury",-73.9585967716254,40.6206080945625,"15-18",17
"2017",11,1,"Injury",-73.9513189490666,40.6891318493559,"21-24",23
"2017",11,1,"Injury",-73.9992565697162,40.6557457179794,"18-21",20
"2017",11,1,"Injury",-73.8762818291406,40.7448691712561,"15-18",17
"2017",11,1,"Injury",-74.0057848784721,40.6460180773797,"18-21",20
"2017",11,1,"Injury",-74.0192803157157,40.6432126824069,"6-9",8
"2017",11,1,"Injury",-74.0021145580949,40.7151589091277,"9-12",11
"2017",11,1,"Injury",-73.8328826044167,40.5810204217196,"15-18",17
"2017",11,1,"Injury",-73.9154509401478,40.6557000207658,"0-3",2
"2017",11,2,"Injury",-73.9179946457993,40.6264577222571,"15-18",17
"2017",11,1,"Injury",-73.909039914006,40.8060665921348,"6-9",8
"2017",11,1,"Injury",-73.8831991683455,40.6663760500612,"15-18",17
"2017",11,1,"Injury",-73.9679538491123,40.6801893647926,"9-12",11
"2017",11,1,"Injury",-73.8893307047325,40.7457859096147,"9-12",11
"2017",11,1,"Injury",-73.9968399396811,40.7373608876113,"9-12",11
"2017",11,1,"Injury",-73.9599427539148,40.7107870675542,"0-3",2
"2017",11,1,"Injury",-74.0081285860489,40.6299738086427,"12-15",14
"2017",11,1,"Injury",-73.9477302355482,40.6802918448026,"9-12",11
"2017",11,1,"Injury",-73.9165443633063,40.6758384337307,"9-12",11
"2017",11,1,"Injury",-73.8984361137383,40.7242807202833,"6-9",8
"2017",11,1,"Injury",-74.1206410420886,40.6342595222055,"15-18",17
"2017",11,1,"Injury",-73.9872937701161,40.7504516081312,"18-21",20
"2017",11,1,"Injury",-73.8566616087478,40.7531913718135,"6-9",8
"2017",11,1,"Injury",-73.9910890677317,40.6635897834076,"21-24",23
"2017",11,1,"Injury",-74.0070231285578,40.7488902122917,"18-21",20
"2017",11,1,"Injury",-73.9454747954316,40.7107403757203,"21-24",23
"2017",11,1,"Injury",-73.9464028989263,40.8205720408633,"6-9",8
"2017",11,1,"Injury",-73.9736962162062,40.623826300036,"12-15",14
"2017",11,1,"Injury",-73.7610308037228,40.6938321042313,"21-24",23
"2017",11,1,"Injury",-73.922466968739,40.6701169296199,"3-6",5
"2017",11,1,"Injury",-73.9256689920178,40.8612589499204,"15-18",17
"2017",11,1,"Injury",-73.8934113884214,40.7685400882593,"15-18",17
"2017",11,1,"Injury",-73.8307476022044,40.7557444469488,"15-18",17
"2017",11,1,"Injury",-73.980031678065,40.6770489299579,"12-15",14
"2017",11,1,"Injury",-73.9861040616329,40.7622899516871,"18-21",20
"2017",11,1,"Injury",-73.958688916798,40.7019527872205,"15-18",17
"2017",11,1,"Injury",-73.9124997960663,40.6908828985507,"6-9",8
"2017",11,1,"Injury",-73.9381771865908,40.6986402215332,"15-18",17
"2017",11,1,"Injury",-73.8293774226635,40.7515612903138,"18-21",20
"2017",11,1,"Injury",-73.964685407547,40.7916640255937,"0-3",2
"2017",11,1,"Injury",-73.9420658481306,40.7147288649686,"9-12",11
"2017",11,1,"Injury",-73.9868491855728,40.739521821225,"12-15",14
"2017",11,1,"Injury",-73.8173248821186,40.7653537890674,"21-24",23
"2017",11,1,"Injury",-73.8677031085144,40.825201172952,"12-15",14
"2017",11,1,"Injury",-73.9980910028317,40.6568646866691,"6-9",8
"2017",11,1,"Injury",-73.9947192188507,40.608004687229,"18-21",20
"2017",11,1,"Injury",-73.9528073032148,40.8058702140111,"9-12",11
"2017",11,1,"Injury",-73.9638450483357,40.7979169898928,"9-12",11
"2017",11,1,"Injury",-73.9156160546654,40.6972524395112,"6-9",8
"2017",11,1,"Injury",-73.988119031885,40.7279767438937,"15-18",17
"2017",11,1,"Injury",-73.823467548421,40.7300186946387,"15-18",17
"2017",11,1,"Injury",-73.8577322623636,40.8335573055282,"15-18",17
"2017",11,1,"Injury",-73.9589659620175,40.6393048600164,"12-15",14
"2017",11,1,"Injury",-73.8960956785311,40.7006669388221,"18-21",20
"2017",11,1,"Injury",-73.9629244862948,40.7583089875668,"18-21",20
"2017",11,1,"Injury",-73.9074020052774,40.8362322827741,"0-3",2
"2017",11,1,"Injury",-73.9204076458116,40.6111609912339,"15-18",17
"2017",11,1,"Injury",-73.9868672660494,40.7000719198835,"6-9",8
"2017",11,1,"Injury",-73.9821636709599,40.7754869811917,"9-12",11
"2017",11,1,"Injury",-73.9110530106186,40.6923572450046,"18-21",20
"2017",11,1,"Injury",-73.9405182807256,40.7972607001436,"9-12",11
"2017",11,1,"Injury",-73.9917939625421,40.7263917941128,"15-18",17
"2017",11,1,"Injury",-73.9842886183178,40.6715910913701,"15-18",17
"2017",11,1,"Injury",-73.992244027882,40.764056777826,"3-6",5
"2017",11,1,"Injury",-73.8776694652698,40.736752598767,"12-15",14
"2017",11,1,"Injury",-73.985387206628,40.7373320249588,"12-15",14
"2017",11,1,"Injury",-73.9840821294561,40.7375455155841,"12-15",14
"2017",11,1,"Injury",-73.8671303450857,40.7556126055954,"12-15",14
"2017",11,1,"Injury",-73.9210806390325,40.7631994102863,"9-12",11
"2017",11,1,"Injury",-73.9588364666718,40.710368132235,"3-6",5
"2017",11,1,"Injury",-73.9573597134443,40.7284587529302,"9-12",11
"2017",11,1,"Injury",-73.9297499904186,40.6863660204425,"12-15",14
"2017",11,1,"Injury",-73.9178732563377,40.742510736812,"15-18",17
"2017",11,1,"Injury",-73.9161471346599,40.6883602583882,"15-18",17
"2017",11,1,"Injury",-73.9855372662862,40.7579732830993,"18-21",20
"2017",11,1,"Injury",-73.9335883308495,40.7447334974458,"6-9",8
"2017",11,1,"Injury",-73.9854451798936,40.666232213434,"12-15",14
"2017",11,1,"Injury",-73.9271429987401,40.8109498082497,"15-18",17
"2017",11,1,"Injury",-73.975512785938,40.787002466644,"15-18",17
"2017",11,1,"Injury",-74.0942766853635,40.5964492702436,"12-15",14
"2017",11,1,"Injury",-73.8022676369075,40.6933466105961,"15-18",17
"2017",11,1,"Injury",-73.9842039586258,40.6284481879978,"9-12",11
"2017",11,1,"Injury",-73.9438247377972,40.7018620072184,"21-24",23
"2017",11,1,"Injury",-73.9369807402934,40.7019102764578,"0-3",2
"2017",11,2,"Injury",-73.9841175482728,40.7548420524721,"15-18",17
"2017",11,1,"Injury",-73.8653276544524,40.6834611768525,"21-24",23
"2017",11,1,"Injury",-73.9804260639189,40.7598990798873,"9-12",11
"2017",11,1,"Injury",-73.9435689082912,40.7257081416308,"12-15",14
"2017",11,1,"Injury",-73.9593110490731,40.7801738035388,"9-12",11
"2017",11,1,"Injury",-74.0014473107689,40.7212519850545,"12-15",14
"2017",11,1,"Injury",-73.8445812928882,40.8385355061752,"18-21",20
"2017",11,1,"Injury",-73.9115119284316,40.6835049885835,"9-12",11
"2017",11,1,"Injury",-73.9969519712616,40.7238799834483,"12-15",14
"2017",11,1,"Injury",-73.9502564126092,40.6190828002989,"6-9",8
"2017",11,1,"Injury",-73.9758811764228,40.7447792235372,"18-21",20
"2017",11,1,"Injury",-73.9279746843564,40.744239185535,"12-15",14
"2017",11,1,"Injury",-73.9049373577779,40.8433748934833,"6-9",8
"2017",11,1,"Injury",-73.8985539931578,40.6475724310346,"6-9",8
"2017",11,1,"Injury",-73.8818555734672,40.6641499872897,"15-18",17
"2017",11,1,"Injury",-73.9659379582281,40.7081965882962,"18-21",20
"2017",11,1,"Injury",-73.9827268657327,40.7451804136316,"18-21",20
"2017",11,1,"Injury",-74.0017679795571,40.7376749244966,"18-21",20
"2017",11,1,"Injury",-73.9170907454923,40.737144681099,"18-21",20
"2017",11,1,"Injury",-73.9237884860751,40.7612260852541,"18-21",20
"2017",11,1,"Injury",-73.9873871846812,40.7358789322692,"9-12",11
"2017",11,1,"Injury",-73.9610926420363,40.6940105029478,"12-15",14
"2017",11,1,"Injury",-73.8682061009937,40.752261130761,"18-21",20
"2017",11,1,"Injury",-73.9529138869595,40.7067003097465,"0-3",2
"2017",11,1,"Injury",-73.9107767333499,40.8519387573277,"18-21",20
"2017",11,1,"Injury",-73.8684375098768,40.747031195307,"18-21",20
"2017",11,1,"Injury",-73.9657187461769,40.6222640285312,"15-18",17
"2017",11,1,"Injury",-73.9874340583843,40.7182130795156,"15-18",17
"2017",11,1,"Injury",-73.9744958771928,40.7466825598285,"9-12",11
"2017",11,1,"Injury",-73.931211998918,40.6947127685845,"9-12",11
"2017",11,1,"Injury",-73.955906829117,40.6683597617312,"21-24",23
"2017",11,1,"Injury",-74.0001830885111,40.7378649359983,"12-15",14
"2017",11,1,"Injury",-73.9195780697534,40.6558422455275,"12-15",14
"2017",11,1,"Injury",-73.9762887014218,40.7597867479883,"12-15",14
"2017",11,1,"Injury",-73.9929793782315,40.7528534017146,"18-21",20
"2017",11,1,"Injury",-73.9394710041336,40.8409542733241,"18-21",20
"2017",11,1,"Injury",-73.8773848946387,40.7172050148075,"18-21",20
"2017",11,1,"Injury",-73.9538380166832,40.5817455511241,"15-18",17
"2017",11,1,"Injury",-73.9410578380169,40.6835668708471,"12-15",14
"2017",11,1,"Injury",-73.8968680765038,40.6376583265806,"18-21",20
"2017",11,1,"Injury",-73.9582729290654,40.8106280457947,"21-24",23
"2017",11,1,"Injury",-73.9969530067437,40.6269313078013,"9-12",11
"2017",11,1,"Injury",-74.0041683072076,40.7476892916468,"15-18",17
"2017",11,1,"Injury",-74.1306282931887,40.6038830344282,"12-15",14
"2017",11,1,"Injury",-73.9141939568573,40.763515985083,"12-15",14
"2017",11,1,"Injury",-73.9406642932965,40.8347313655149,"12-15",14
"2017",11,1,"Injury",-73.8495248087679,40.7126543028181,"15-18",17
"2017",11,1,"Injury",-73.9231696668486,40.6901234053171,"15-18",17
"2017",11,1,"Injury",-73.9340619531762,40.802076921816,"12-15",14
"2017",11,1,"Injury",-73.9481650015377,40.7226548292764,"12-15",14
"2017",11,1,"Injury",-74.0021655605468,40.6529493132747,"15-18",17
"2017",11,1,"Injury",-73.9822281384301,40.72784589765,"9-12",11
"2017",11,1,"Injury",-73.812277860809,40.791258351789,"15-18",17
"2017",11,1,"Injury",-73.9319437765328,40.759740935967,"9-12",11
"2017",11,1,"Injury",-73.8651663972399,40.8424662747337,"18-21",20
"2017",11,1,"Injury",-73.9914482543579,40.6915965795478,"12-15",14
"2017",11,1,"Injury",-73.9819678218576,40.7319825594029,"18-21",20
"2017",11,1,"Injury",-73.9606064927157,40.761487396482,"21-24",23
"2017",11,1,"Injury",-73.9821318018555,40.6912272362003,"18-21",20
"2017",11,1,"Injury",-73.943100409689,40.6938230284202,"18-21",20
"2017",11,1,"Injury",-73.8709931758984,40.755203799189,"6-9",8
"2017",11,1,"Injury",-73.7450603790888,40.6574071485997,"12-15",14
"2017",11,1,"Injury",-73.9234737919035,40.8254132189714,"0-3",2
"2017",11,1,"Injury",-73.987475246757,40.7604047857211,"12-15",14
"2017",11,1,"Injury",-73.9868076416536,40.7297768889414,"21-24",23
"2017",11,1,"Injury",-73.9395213178902,40.7986255550627,"0-3",2
"2017",11,1,"Injury",-73.9464796185225,40.6317081610068,"18-21",20
"2017",11,1,"Injury",-73.952986727085,40.6787219943017,"9-12",11
"2017",11,1,"Injury",-73.9866798095627,40.7339781956011,"18-21",20
"2017",11,1,"Injury",-73.8503391510524,40.9034822416149,"21-24",23
"2017",11,1,"Injury",-73.9820087533714,40.7432646197086,"6-9",8
"2017",11,1,"Injury",-73.9227588225265,40.8173882838383,"9-12",11
"2017",11,1,"Injury",-73.9821170375143,40.7697423052108,"12-15",14
"2017",11,1,"Injury",-73.9402312080893,40.7170914335988,"21-24",23
"2017",11,1,"Injury",-74.0018826671241,40.7508279306406,"15-18",17
"2017",11,1,"Injury",-73.9576954074753,40.801231345919,"21-24",23
"2017",11,1,"Injury",-73.9109960550058,40.690027842437,"15-18",17
"2017",11,1,"Injury",-73.9404034493286,40.8089580947071,"6-9",8
"2017",11,1,"Injury",-73.8872292139622,40.8312016003476,"12-15",14
"2017",11,1,"Injury",-73.9982741903282,40.7353911383844,"18-21",20
"2017",11,1,"Injury",-73.9963356080604,40.6585472146095,"15-18",17
"2017",11,1,"Injury",-74.0781977382907,40.642114815251,"9-12",11
"2017",11,1,"Injury",-73.8281620482437,40.8301965308383,"21-24",23
"2017",11,1,"Injury",-73.8526401213433,40.7265693994859,"9-12",11
"2017",11,1,"Injury",-73.9019875863959,40.8224404221946,"3-6",5
"2017",11,1,"Injury",-73.9677270590546,40.7628516510065,"15-18",17
"2017",11,1,"Injury",-74.0022033724876,40.7296532543055,"12-15",14
"2017",11,1,"Injury",-73.914865263552,40.6968258888914,"12-15",14
"2017",11,1,"Injury",-73.9760482490488,40.7514413927103,"12-15",14
"2017",11,1,"Injury",-73.9726723110347,40.7858046019675,"21-24",23
"2017",11,2,"Injury",-73.994592649071,40.7404419799996,"21-24",23
"2017",11,1,"Injury",-73.8044698446674,40.688584170433,"21-24",23
"2017",11,1,"Injury",-73.9852322456884,40.738840229316,"9-12",11
"2017",11,1,"Injury",-73.9230757998444,40.7163892338167,"15-18",17
"2017",11,1,"Injury",-73.9467551537664,40.7084660498049,"15-18",17
"2017",11,1,"Injury",-74.0064354911524,40.7095573203456,"12-15",14
"2017",11,1,"Injury",-73.9883904453906,40.7591641851972,"21-24",23
"2017",11,1,"Injury",-73.9840748522703,40.7433247174868,"15-18",17
"2017",11,1,"Injury",-74.0910942805092,40.574899228047,"18-21",20
"2017",11,1,"Injury",-73.9805092625091,40.6974462732319,"18-21",20
"2017",11,1,"Injury",-73.9697831426029,40.6877516105907,"15-18",17
"2017",11,1,"Injury",-73.9905580238831,40.7157942386555,"15-18",17
"2017",11,1,"Injury",-73.9650117761661,40.6443021503953,"21-24",23
"2017",11,1,"Injury",-73.8529235348607,40.7461819465989,"9-12",11
"2017",11,1,"Injury",-73.9221581482943,40.6543161668256,"15-18",17
"2017",11,1,"Injury",-73.9858791320651,40.7408529981483,"18-21",20
"2017",11,1,"Injury",-73.9371584718953,40.6637525988928,"12-15",14
"2017",11,1,"Injury",-73.8234148889496,40.7867889646698,"15-18",17
"2017",11,1,"Injury",-74.1127939026897,40.6375308096301,"18-21",20
"2017",11,1,"Injury",-73.9320728498781,40.7077857841248,"6-9",8
"2017",11,1,"Injury",-73.9601050956451,40.5834083561657,"18-21",20
"2017",11,1,"Injury",-73.763831692683,40.6736338914284,"6-9",8
"2017",11,1,"Injury",-73.9601965457926,40.717528115087,"18-21",20
"2017",11,1,"Injury",-73.9225394816082,40.7080590034144,"15-18",17
"2017",11,1,"Injury",-74.0050735066562,40.6501466605797,"15-18",17
"2017",11,2,"Injury",-74.0074521735604,40.7060510917299,"21-24",23
"2017",11,1,"Injury",-73.9811085984022,40.744498277817,"18-21",20
"2017",11,1,"Injury",-73.9583617866452,40.7688025091517,"18-21",20
"2017",11,1,"Injury",-73.9894291419891,40.7261874622009,"0-3",2
"2017",11,1,"Injury",-73.9847980527385,40.6829092278221,"9-12",11
"2017",11,1,"Injury",-73.9849410279556,40.7323476022758,"12-15",14
"2017",11,1,"Injury",-73.9675749744838,40.8029272522246,"12-15",14
"2017",11,1,"Injury",-73.9871401764299,40.6256363748239,"21-24",23
"2017",11,1,"Injury",-73.949476239777,40.7727078156167,"18-21",20
"2017",11,1,"Injury",-74.0144555947829,40.7109071519914,"18-21",20
"2017",11,1,"Injury",-73.865476266343,40.8632489449927,"18-21",20
"2017",11,1,"Injury",-73.9526778248619,40.6770269829809,"15-18",17
"2017",11,1,"Injury",-73.8521649579892,40.6936613577178,"6-9",8
"2017",11,1,"Injury",-73.9474883235127,40.8152070566326,"15-18",17
"2017",11,1,"Injury",-73.9980765878127,40.6741146081063,"12-15",14
"2017",11,1,"Injury",-73.9454955313676,40.6913001303351,"9-12",11
